,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8
409,4.0,5.0,5.0,6.0,7.0,5.0,4.0,4.0
410,6.0,4.0,4.0,5.0,3.0,6.0,4.0,4.0
411,6.0,6.0,5.0,3.0,6.0,4.0,6.0,6.0
412,6.0,6.0,4.0,6.0,5.0,6.0,7.0,4.0
413,6.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0
414,6.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0
415,3.0,4.0,5.0,4.0,7.0,3.0,4.0,6.0
416,4.0,4.0,5.0,4.0,5.0,5.0,6.0,7.0
417,8.0,6.0,7.0,5.0,7.0,8.0,7.0,7.0
418,6.0,6.0,5.0,3.0,6.0,5.0,6.0,5.0
419,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0
420,2.0,3.0,3.0,5.0,6.0,4.0,4.0,5.0
421,6.0,6.0,5.0,5.0,7.0,7.0,6.0,6.0
422,6.0,6.0,6.0,5.0,7.0,4.0,4.0,4.0
423,5.0,5.0,6.0,4.0,6.0,4.0,4.0,5.0
424,6.0,6.0,5.0,5.0,5.0,7.0,5.0,5.0
425,6.0,5.0,5.0,5.0,7.0,4.0,6.0,5.0
426,5.0,6.0,5.0,7.0,5.0,5.0,6.0,6.0
427,5.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0
428,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0
429,7.0,5.0,7.0,6.0,5.0,7.0,6.0,6.0
430,5.0,4.0,5.0,4.0,7.0,4.0,4.0,5.0
431,7.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0
432,6.0,5.0,6.0,4.0,6.0,6.0,5.0,6.0
433,5.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0
434,5.0,5.0,5.0,6.0,8.0,5.0,5.0,6.0
435,4.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0
436,4.0,5.0,4.0,6.0,5.0,4.0,4.0,6.0
437,5.0,4.0,4.0,6.0,5.0,5.0,6.0,8.0
438,5.0,4.0,5.0,6.0,3.0,6.0,6.0,5.0
439,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0
440,5.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0
441,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
442,6.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0
443,6.0,6.0,6.0,7.0,4.0,5.0,8.0,6.0
444,5.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0
445,7.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0
446,6.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0
447,4.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0
448,5.0,4.0,5.0,2.0,8.0,6.0,4.0,4.0
449,6.0,5.0,5.0,8.0,4.0,6.0,5.0,6.0
450,6.0,5.0,5.0,4.0,5.0,7.0,7.0,6.0
451,5.0,5.0,5.0,6.0,6.0,4.0,4.0,5.0
452,6.0,6.0,6.0,5.0,4.0,5.0,7.0,7.0
453,6.0,6.0,6.0,4.0,7.0,4.0,5.0,4.0
454,5.0,6.0,4.0,5.0,6.0,5.0,6.0,6.0
455,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0
456,6.0,5.0,5.0,7.0,5.0,6.0,5.0,5.0
457,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0
458,5.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0
459,5.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0
460,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0
461,7.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0
462,5.0,6.0,7.0,4.0,8.0,3.0,4.0,5.0
463,5.0,6.0,4.0,6.0,4.0,5.0,4.0,7.0
464,6.0,5.0,6.0,5.0,7.0,5.0,5.0,5.0
465,6.0,5.0,4.0,5.0,6.0,3.0,5.0,5.0
466,5.0,5.0,5.0,6.0,5.0,6.0,7.0,6.0
467,6.0,6.0,6.0,5.0,5.0,7.0,6.0,8.0
468,6.0,5.0,4.0,7.0,3.0,7.0,8.0,5.0
469,6.0,5.0,6.0,5.0,7.0,7.0,6.0,7.0
470,7.0,6.0,7.0,7.0,5.0,6.0,5.0,5.0
471,4.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0
472,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0
473,5.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0
474,7.0,7.0,7.0,6.0,5.0,7.0,6.0,6.0
475,5.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0
476,6.0,6.0,5.0,8.0,4.0,6.0,5.0,7.0
477,5.0,6.0,5.0,4.0,6.0,5.0,5.0,6.0
478,5.0,4.0,5.0,5.0,6.0,7.0,6.0,6.0
479,6.0,6.0,6.0,3.0,8.0,5.0,6.0,3.0
480,7.0,8.0,6.0,6.0,3.0,6.0,7.0,7.0
481,6.0,6.0,6.0,6.0,5.0,5.0,7.0,6.0
482,5.0,4.0,4.0,6.0,5.0,5.0,6.0,6.0
483,7.0,6.0,6.0,4.0,5.0,8.0,7.0,6.0
484,4.0,3.0,4.0,6.0,5.0,4.0,4.0,6.0
485,7.0,7.0,7.0,5.0,6.0,6.0,6.0,4.0
486,6.0,7.0,5.0,8.0,4.0,6.0,5.0,6.0
487,3.0,3.0,3.0,4.0,6.0,4.0,3.0,4.0
488,6.0,7.0,5.0,5.0,7.0,5.0,6.0,4.0
489,6.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0
490,6.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0
491,4.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0
492,6.0,5.0,6.0,4.0,6.0,6.0,6.0,8.0
493,4.0,5.0,5.0,7.0,5.0,4.0,5.0,6.0
494,6.0,6.0,5.0,5.0,5.0,3.0,5.0,5.0
495,5.0,6.0,6.0,6.0,7.0,6.0,4.0,5.0
496,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
497,4.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0
498,5.0,6.0,6.0,6.0,6.0,5.0,7.0,4.0
499,7.0,6.0,7.0,4.0,6.0,7.0,6.0,6.0
500,5.0,5.0,6.0,8.0,3.0,6.0,6.0,6.0
501,4.0,2.0,6.0,6.0,4.0,5.0,5.0,6.0
502,5.0,6.0,5.0,6.0,5.0,6.0,5.0,6.0
503,6.0,6.0,7.0,6.0,5.0,7.0,5.0,5.0
504,5.0,5.0,4.0,5.0,7.0,6.0,5.0,5.0
505,6.0,5.0,4.0,6.0,5.0,6.0,5.0,6.0
506,8.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
507,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0
508,6.0,5.0,5.0,5.0,6.0,5.0,5.0,7.0
509,4.0,4.0,5.0,4.0,6.0,4.0,7.0,6.0
510,6.0,6.0,5.0,6.0,6.0,7.0,5.0,4.0
511,8.0,7.0,7.0,5.0,5.0,6.0,5.0,6.0
512,4.0,5.0,5.0,7.0,4.0,6.0,7.0,6.0
513,5.0,6.0,5.0,6.0,5.0,5.0,6.0,7.0
514,6.0,7.0,5.0,3.0,6.0,6.0,5.0,5.0
515,5.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0
516,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0
517,6.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0
518,6.0,5.0,7.0,6.0,4.0,7.0,6.0,7.0
519,4.0,5.0,4.0,5.0,6.0,3.0,4.0,5.0
520,6.0,4.0,4.0,5.0,6.0,5.0,4.0,5.0
521,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0
522,4.0,4.0,4.0,4.0,6.0,4.0,4.0,6.0
523,5.0,5.0,5.0,6.0,6.0,4.0,3.0,4.0
524,4.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0
525,6.0,5.0,6.0,4.0,7.0,4.0,5.0,4.0
526,4.0,3.0,5.0,4.0,5.0,4.0,3.0,4.0
527,5.0,4.0,4.0,6.0,6.0,3.0,5.0,5.0
528,7.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0
529,5.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0
530,5.0,4.0,4.0,5.0,4.0,5.0,5.0,6.0
531,6.0,7.0,6.0,6.0,6.0,4.0,5.0,4.0
532,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0
533,4.0,4.0,5.0,7.0,6.0,6.0,5.0,3.0
534,5.0,6.0,5.0,5.0,6.0,4.0,5.0,3.0
535,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0
536,4.0,5.0,5.0,5.0,6.0,4.0,6.0,6.0
537,6.0,5.0,6.0,6.0,4.0,7.0,6.0,6.0
538,6.0,5.0,5.0,5.0,5.0,7.0,6.0,5.0
539,6.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0
540,5.0,4.0,5.0,7.0,5.0,3.0,7.0,6.0
541,5.0,6.0,4.0,5.0,6.0,6.0,6.0,5.0
542,6.0,7.0,6.0,7.0,5.0,6.0,8.0,6.0
543,5.0,4.0,4.0,7.0,5.0,5.0,7.0,4.0
544,5.0,5.0,4.0,5.0,3.0,6.0,6.0,7.0
545,4.0,5.0,3.0,3.0,7.0,4.0,4.0,5.0
546,4.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0
547,6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0
548,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0
549,5.0,4.0,5.0,6.0,6.0,6.0,4.0,6.0
550,6.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0
551,5.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0
552,6.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0
553,5.0,7.0,4.0,5.0,6.0,5.0,5.0,5.0
554,7.0,6.0,7.0,5.0,5.0,6.0,7.0,7.0
555,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0
556,4.0,4.0,4.0,6.0,4.0,6.0,5.0,5.0
557,5.0,4.0,6.0,5.0,7.0,3.0,4.0,5.0
558,4.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0
559,7.0,7.0,6.0,4.0,7.0,8.0,6.0,6.0
560,6.0,5.0,6.0,6.0,5.0,7.0,5.0,4.0
561,5.0,5.0,5.0,6.0,4.0,5.0,6.0,5.0
562,6.0,7.0,6.0,5.0,6.0,6.0,5.0,5.0
563,6.0,5.0,7.0,5.0,5.0,7.0,6.0,5.0
564,5.0,4.0,5.0,5.0,6.0,5.0,6.0,7.0
565,5.0,5.0,5.0,4.0,6.0,2.0,4.0,5.0
566,5.0,5.0,6.0,6.0,4.0,7.0,6.0,6.0
567,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
568,6.0,5.0,5.0,5.0,4.0,7.0,7.0,5.0
569,4.0,5.0,3.0,6.0,4.0,6.0,7.0,6.0
570,5.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0
571,6.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0
572,5.0,5.0,5.0,7.0,4.0,5.0,6.0,6.0
573,6.0,6.0,5.0,4.0,7.0,5.0,4.0,5.0
574,5.0,4.0,6.0,5.0,5.0,4.0,5.0,3.0
575,4.0,5.0,3.0,5.0,6.0,4.0,5.0,5.0
576,4.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0
577,3.0,5.0,3.0,5.0,6.0,6.0,5.0,5.0
578,6.0,6.0,6.0,3.0,7.0,4.0,4.0,4.0
579,6.0,6.0,6.0,8.0,6.0,5.0,6.0,6.0
580,7.0,7.0,8.0,4.0,6.0,6.0,5.0,6.0
581,5.0,6.0,5.0,5.0,6.0,6.0,8.0,5.0
582,5.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0
583,5.0,5.0,5.0,6.0,8.0,4.0,5.0,4.0
584,6.0,5.0,6.0,4.0,5.0,6.0,5.0,6.0
585,5.0,5.0,5.0,5.0,7.0,3.0,3.0,4.0
586,6.0,6.0,5.0,6.0,4.0,6.0,6.0,6.0
587,5.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0
588,6.0,7.0,7.0,6.0,6.0,6.0,8.0,6.0
589,5.0,8.0,6.0,5.0,5.0,4.0,5.0,6.0
590,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0
591,5.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0
592,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
593,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0
594,4.0,3.0,5.0,5.0,6.0,5.0,5.0,4.0
595,6.0,7.0,6.0,7.0,5.0,6.0,5.0,5.0
596,6.0,5.0,7.0,5.0,5.0,6.0,5.0,6.0
597,4.0,5.0,6.0,7.0,4.0,5.0,6.0,5.0
598,6.0,5.0,6.0,5.0,6.0,5.0,4.0,7.0
599,5.0,5.0,3.0,4.0,6.0,4.0,2.0,3.0
600,7.0,6.0,7.0,7.0,5.0,7.0,6.0,6.0
601,6.0,4.0,6.0,7.0,4.0,6.0,5.0,7.0
602,5.0,4.0,6.0,5.0,5.0,5.0,6.0,3.0
603,5.0,4.0,5.0,7.0,3.0,8.0,7.0,6.0
604,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0
605,6.0,6.0,7.0,5.0,7.0,6.0,5.0,6.0
606,6.0,6.0,6.0,7.0,5.0,6.0,6.0,7.0
607,8.0,7.0,7.0,7.0,5.0,6.0,8.0,6.0
608,5.0,5.0,5.0,5.0,8.0,6.0,5.0,5.0
609,5.0,5.0,5.0,5.0,6.0,5.0,4.0,5.0
610,5.0,5.0,7.0,6.0,5.0,6.0,5.0,6.0
611,5.0,5.0,5.0,5.0,7.0,5.0,5.0,4.0
612,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0
613,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0
614,5.0,5.0,5.0,7.0,5.0,6.0,5.0,6.0
615,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0
616,6.0,7.0,6.0,5.0,6.0,5.0,6.0,4.0
617,3.0,4.0,4.0,7.0,5.0,4.0,6.0,4.0
618,7.0,7.0,6.0,8.0,5.0,6.0,6.0,6.0
619,6.0,6.0,6.0,6.0,4.0,7.0,6.0,8.0
620,5.0,5.0,5.0,3.0,7.0,4.0,4.0,4.0
621,7.0,5.0,5.0,6.0,5.0,8.0,5.0,6.0
622,6.0,7.0,7.0,5.0,6.0,5.0,7.0,5.0
623,5.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0
624,4.0,5.0,5.0,5.0,7.0,5.0,4.0,4.0
625,4.0,5.0,5.0,5.0,7.0,5.0,4.0,7.0
626,4.0,5.0,6.0,6.0,6.0,4.0,5.0,5.0
627,5.0,4.0,6.0,5.0,7.0,5.0,5.0,5.0
628,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0
629,5.0,4.0,5.0,5.0,8.0,4.0,6.0,5.0
630,6.0,5.0,6.0,6.0,5.0,6.0,6.0,7.0
631,6.0,6.0,6.0,4.0,6.0,5.0,5.0,6.0
632,6.0,7.0,8.0,5.0,6.0,5.0,5.0,7.0
633,7.0,7.0,6.0,4.0,6.0,6.0,5.0,6.0
634,6.0,7.0,6.0,7.0,3.0,7.0,8.0,6.0
635,6.0,5.0,7.0,7.0,4.0,7.0,5.0,5.0
636,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0
637,6.0,6.0,6.0,5.0,6.0,6.0,4.0,6.0
638,6.0,5.0,5.0,7.0,6.0,6.0,5.0,4.0
639,5.0,6.0,4.0,5.0,7.0,5.0,4.0,5.0
640,6.0,5.0,6.0,8.0,4.0,7.0,6.0,7.0
641,5.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0
642,5.0,6.0,5.0,7.0,6.0,4.0,6.0,5.0
643,4.0,5.0,5.0,6.0,5.0,4.0,4.0,4.0
644,6.0,6.0,6.0,5.0,7.0,6.0,6.0,4.0
645,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0
646,5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0
647,6.0,7.0,7.0,4.0,6.0,7.0,8.0,7.0
648,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0
649,6.0,6.0,6.0,5.0,6.0,4.0,7.0,4.0
650,7.0,7.0,6.0,6.0,5.0,7.0,5.0,5.0
651,7.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0
652,5.0,4.0,5.0,6.0,7.0,5.0,5.0,6.0
653,5.0,7.0,5.0,7.0,6.0,5.0,5.0,6.0
654,6.0,6.0,6.0,8.0,3.0,7.0,8.0,8.0
655,4.0,5.0,6.0,7.0,4.0,7.0,6.0,6.0
656,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0
657,6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0
658,7.0,7.0,8.0,6.0,7.0,7.0,7.0,6.0
659,5.0,4.0,3.0,6.0,6.0,4.0,4.0,4.0
660,4.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0
661,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0
662,6.0,5.0,6.0,6.0,6.0,6.0,5.0,4.0
663,5.0,5.0,6.0,6.0,4.0,6.0,5.0,6.0
664,6.0,6.0,5.0,6.0,6.0,7.0,7.0,5.0
665,7.0,7.0,5.0,7.0,6.0,6.0,5.0,6.0
666,7.0,7.0,8.0,5.0,6.0,6.0,6.0,7.0
667,7.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0
668,5.0,5.0,5.0,7.0,3.0,7.0,6.0,6.0
669,5.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0
670,7.0,6.0,6.0,4.0,6.0,5.0,4.0,4.0
671,7.0,5.0,5.0,6.0,5.0,5.0,7.0,6.0
672,6.0,6.0,6.0,5.0,7.0,5.0,6.0,5.0
673,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0
674,5.0,5.0,4.0,6.0,6.0,6.0,5.0,5.0
675,4.0,3.0,3.0,6.0,6.0,3.0,5.0,8.0
676,5.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0
677,4.0,4.0,4.0,4.0,6.0,4.0,6.0,7.0
678,7.0,7.0,6.0,6.0,4.0,6.0,7.0,7.0
679,4.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0
680,7.0,8.0,7.0,5.0,6.0,7.0,7.0,6.0
681,6.0,5.0,7.0,6.0,6.0,6.0,4.0,7.0
682,7.0,7.0,5.0,8.0,4.0,4.0,8.0,5.0
683,5.0,4.0,5.0,6.0,5.0,5.0,4.0,5.0
684,6.0,5.0,6.0,7.0,4.0,6.0,7.0,5.0
685,6.0,6.0,7.0,5.0,6.0,4.0,6.0,5.0
686,6.0,6.0,6.0,4.0,6.0,5.0,5.0,5.0
687,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0
688,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
689,5.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0
690,5.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0
691,5.0,6.0,5.0,4.0,7.0,4.0,5.0,5.0
692,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0
693,4.0,5.0,6.0,5.0,7.0,3.0,4.0,4.0
694,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0
695,5.0,4.0,4.0,6.0,5.0,6.0,7.0,5.0
696,5.0,5.0,6.0,6.0,7.0,4.0,5.0,4.0
697,7.0,7.0,6.0,5.0,5.0,7.0,8.0,7.0
698,4.0,5.0,5.0,4.0,6.0,3.0,5.0,5.0
699,6.0,6.0,7.0,5.0,7.0,5.0,7.0,7.0
700,5.0,4.0,5.0,6.0,5.0,6.0,6.0,5.0
701,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0
702,5.0,5.0,4.0,6.0,6.0,5.0,4.0,6.0
703,8.0,8.0,8.0,5.0,6.0,7.0,7.0,7.0
704,5.0,6.0,6.0,7.0,5.0,7.0,7.0,6.0
705,6.0,7.0,6.0,5.0,6.0,5.0,6.0,5.0
706,5.0,4.0,6.0,6.0,5.0,5.0,6.0,5.0
707,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0
708,5.0,5.0,6.0,7.0,5.0,8.0,6.0,5.0
709,7.0,7.0,7.0,6.0,4.0,6.0,5.0,7.0
710,4.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0
711,5.0,5.0,4.0,7.0,5.0,4.0,7.0,6.0
712,5.0,4.0,6.0,5.0,6.0,4.0,4.0,5.0
713,5.0,5.0,5.0,7.0,5.0,6.0,5.0,5.0
714,7.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0
715,7.0,7.0,6.0,7.0,4.0,7.0,7.0,8.0
716,5.0,4.0,6.0,5.0,7.0,5.0,5.0,5.0
717,5.0,4.0,6.0,4.0,7.0,4.0,5.0,5.0
718,4.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0
719,7.0,5.0,6.0,6.0,5.0,7.0,6.0,8.0
720,3.0,4.0,4.0,6.0,7.0,4.0,4.0,4.0
721,6.0,7.0,7.0,6.0,5.0,5.0,5.0,6.0
722,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0
723,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0
724,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0
725,6.0,6.0,7.0,6.0,7.0,5.0,6.0,6.0
726,6.0,6.0,6.0,4.0,5.0,6.0,6.0,5.0
727,6.0,5.0,5.0,7.0,6.0,6.0,7.0,4.0
728,6.0,5.0,5.0,7.0,4.0,5.0,6.0,4.0
729,5.0,5.0,5.0,7.0,4.0,7.0,6.0,5.0
730,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0
731,6.0,7.0,5.0,5.0,5.0,6.0,6.0,5.0
732,5.0,5.0,5.0,7.0,5.0,6.0,6.0,5.0
733,6.0,7.0,6.0,5.0,5.0,6.0,5.0,6.0
734,5.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0
735,3.0,4.0,3.0,5.0,6.0,4.0,4.0,4.0
736,5.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
737,5.0,6.0,6.0,5.0,8.0,4.0,6.0,6.0
738,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0
739,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0
740,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0
741,5.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0
742,6.0,6.0,5.0,4.0,7.0,5.0,6.0,4.0
743,6.0,7.0,5.0,5.0,5.0,6.0,6.0,8.0
744,5.0,7.0,5.0,5.0,4.0,7.0,5.0,5.0
745,6.0,6.0,6.0,5.0,7.0,6.0,3.0,6.0
746,6.0,5.0,6.0,5.0,4.0,7.0,5.0,5.0
747,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0
748,4.0,4.0,5.0,4.0,7.0,6.0,5.0,5.0
749,6.0,6.0,7.0,5.0,5.0,6.0,5.0,7.0
750,5.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0
751,6.0,7.0,6.0,5.0,5.0,6.0,5.0,5.0
752,7.0,6.0,7.0,6.0,5.0,8.0,8.0,6.0
753,4.0,5.0,4.0,6.0,5.0,4.0,6.0,5.0
754,6.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0
755,6.0,7.0,5.0,6.0,6.0,5.0,5.0,7.0
756,4.0,5.0,5.0,4.0,6.0,5.0,4.0,6.0
757,6.0,6.0,7.0,5.0,7.0,5.0,5.0,6.0
758,4.0,4.0,5.0,6.0,5.0,5.0,5.0,5.0
759,5.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0
760,4.0,4.0,5.0,6.0,5.0,7.0,4.0,5.0
761,5.0,4.0,6.0,4.0,6.0,5.0,5.0,5.0
762,5.0,6.0,5.0,7.0,4.0,5.0,6.0,7.0
763,6.0,7.0,6.0,4.0,5.0,7.0,7.0,6.0
764,5.0,6.0,6.0,6.0,6.0,5.0,4.0,4.0
765,7.0,7.0,6.0,7.0,5.0,7.0,8.0,7.0
766,6.0,7.0,4.0,6.0,6.0,5.0,5.0,5.0
767,5.0,6.0,4.0,5.0,7.0,4.0,3.0,4.0
768,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0
769,4.0,5.0,5.0,5.0,7.0,4.0,4.0,6.0
770,3.0,4.0,3.0,5.0,6.0,4.0,5.0,4.0
771,7.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0
772,5.0,4.0,5.0,7.0,4.0,6.0,5.0,7.0
773,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
774,6.0,7.0,7.0,7.0,5.0,6.0,7.0,6.0
775,7.0,7.0,7.0,6.0,4.0,7.0,7.0,6.0
776,5.0,6.0,6.0,4.0,6.0,4.0,5.0,5.0
777,5.0,6.0,5.0,4.0,6.0,4.0,6.0,6.0
778,3.0,4.0,5.0,6.0,6.0,5.0,4.0,3.0
779,4.0,5.0,5.0,6.0,6.0,3.0,5.0,4.0
780,5.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0
781,6.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0
782,6.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0
783,3.0,4.0,3.0,6.0,6.0,4.0,5.0,5.0
784,6.0,5.0,7.0,4.0,8.0,4.0,5.0,6.0
785,4.0,5.0,4.0,6.0,4.0,6.0,6.0,5.0
786,6.0,6.0,6.0,6.0,5.0,4.0,6.0,5.0
787,5.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0
788,5.0,5.0,4.0,6.0,5.0,8.0,6.0,6.0
789,5.0,5.0,7.0,7.0,3.0,6.0,5.0,6.0
790,7.0,6.0,7.0,5.0,6.0,7.0,5.0,5.0
791,6.0,6.0,5.0,4.0,5.0,4.0,3.0,6.0
792,5.0,4.0,5.0,4.0,6.0,4.0,6.0,5.0
793,7.0,6.0,7.0,5.0,5.0,7.0,5.0,7.0
794,6.0,6.0,5.0,5.0,6.0,4.0,5.0,4.0
795,6.0,5.0,5.0,6.0,7.0,4.0,5.0,5.0
796,7.0,7.0,7.0,4.0,6.0,6.0,6.0,6.0
797,7.0,6.0,6.0,4.0,6.0,4.0,5.0,6.0
798,7.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0
799,5.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0
800,6.0,5.0,5.0,7.0,4.0,7.0,7.0,6.0
801,5.0,6.0,7.0,6.0,4.0,5.0,5.0,6.0
802,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0
803,6.0,6.0,6.0,7.0,3.0,6.0,5.0,5.0
804,6.0,4.0,6.0,7.0,5.0,7.0,3.0,6.0
805,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0
806,4.0,5.0,6.0,7.0,3.0,6.0,5.0,4.0
807,5.0,7.0,6.0,5.0,7.0,5.0,4.0,7.0
808,6.0,5.0,7.0,6.0,6.0,5.0,6.0,4.0
809,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0
810,6.0,7.0,6.0,5.0,7.0,5.0,6.0,5.0
811,4.0,5.0,5.0,3.0,8.0,4.0,4.0,4.0
812,4.0,5.0,6.0,5.0,7.0,5.0,5.0,6.0
813,4.0,6.0,5.0,5.0,4.0,4.0,6.0,6.0
814,4.0,5.0,5.0,7.0,5.0,5.0,5.0,5.0
815,6.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0
816,5.0,6.0,5.0,7.0,6.0,5.0,5.0,5.0
817,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
818,4.0,5.0,5.0,6.0,5.0,5.0,4.0,6.0
